year,harmonised_code,harmonised_name,marriages_civil,marriages_religious
2020,T_2409,Powiat myszkowski,124.0,117.0
2020,T_2464,Powiat m. Częstochowa,392.0,370.0
2020,T_2405,Powiat gliwicki,204.0,184.0
2020,T_2466,Powiat m. Gliwice,414.0,285.0
2020,T_2478,Powiat m. Zabrze,375.0,229.0
2020,T_2463,Powiat m. Chorzów,298.0,156.0
2020,T_2469,Powiat m. Katowice,646.0,504.0
2020,T_2470,Powiat m. Mysłowice,147.0,119.0
2020,T_2472,Powiat m. Ruda Śląska,320.0,231.0
2020,T_2474,Powiat m. Siemianowice Śląskie,133.0,91.0
2020,T_2476,Powiat m. Świętochłowice,103.0,68.0
2020,T_2411,Powiat raciborski,172.0,193.0
2020,T_2412,Powiat rybnicki,134.0,161.0
2020,T_2415,Powiat wodzisławski,279.0,325.0
2020,T_2467,Powiat m. Jastrzębie-Zdrój,191.0,122.0
2020,T_2473,Powiat m. Rybnik,270.0,277.0
2020,T_2479,Powiat m. Żory,133.0,99.0
2020,T_2401,Powiat będziński,299.0,189.0
2020,T_2416,Powiat zawierciański,181.0,229.0
2020,T_2465,Powiat m. Dąbrowa Górnicza,196.0,141.0
2020,T_2468,Powiat m. Jaworzno,198.0,160.0
2020,T_2475,Powiat m. Sosnowiec,390.0,253.0
2020,T_2408,Powiat mikołowski,193.0,226.0
2020,T_2410,Powiat pszczyński,187.0,245.0
2020,T_2414,Powiat bieruńsko-lędziński,92.0,129.0
2020,T_2477,Powiat m. Tychy,255.0,176.0
2020,T_0801,Powiat gorzowski,147.0,70.0
2020,T_0803,Powiat międzyrzecki,119.0,80.0
2020,T_0805,Powiat słubicki,132.0,70.0
2020,T_0806,Powiat strzelecko-drezdenecki,84.0,65.0
2020,T_0807,Powiat sulęciński,86.0,46.0
2020,T_0861,Powiat m. Gorzów Wielkopolski,251.0,192.0
2020,T_0802,Powiat krośnieński,108.0,74.0
2020,T_0804,Powiat nowosolski,166.0,139.0
2020,T_0808,Powiat świebodziński,104.0,83.0
2020,T_0809,Powiat zielonogórski,187.0,130.0
2020,T_0810,Powiat żagański,184.0,108.0
2020,T_0811,Powiat żarski,196.0,123.0
2020,T_0812,Powiat wschowski,51.0,70.0
2020,T_0862,Powiat m. Zielona Góra,276.0,170.0
2020,T_3006,Powiat jarociński,104.0,167.0
2020,T_3007,Powiat kaliski,104.0,230.0
2020,T_3008,Powiat kępiński,57.0,135.0
2020,T_3012,Powiat krotoszyński,113.0,171.0
2020,T_3017,Powiat ostrowski,273.0,392.0
2020,T_3018,Powiat ostrzeszowski,80.0,125.0
2020,T_3020,Powiat pleszewski,73.0,180.0
2020,T_3061,Powiat m. Kalisz,175.0,158.0
2020,T_3003,Powiat gnieźnieński,278.0,287.0
2020,T_3009,Powiat kolski,122.0,206.0
2020,T_3010,Powiat koniński,185.0,347.0
2020,T_3023,Powiat słupecki,111.0,146.0
2020,T_3027,Powiat turecki,104.0,210.0
2020,T_3030,Powiat wrzesiński,143.0,166.0
2020,T_3062,Powiat m. Konin,152.0,123.0
2020,T_3004,Powiat gostyński,102.0,242.0
2020,T_3005,Powiat grodziski,63.0,145.0
2020,T_3011,Powiat kościański,136.0,169.0
2020,T_3013,Powiat leszczyński,83.0,148.0
2020,T_3014,Powiat międzychodzki,63.0,55.0
2020,T_3015,Powiat nowotomyski,152.0,165.0
2020,T_3022,Powiat rawicki,105.0,142.0
2020,T_3029,Powiat wolsztyński,76.0,174.0
2020,T_3063,Powiat m. Leszno,120.0,110.0
2020,T_3001,Powiat chodzieski,106.0,88.0
2020,T_3002,Powiat czarnkowsko-trzcianecki,136.0,174.0
2020,T_3019,Powiat pilski,274.0,267.0
2020,T_3028,Powiat wągrowiecki,116.0,166.0
2020,T_3031,Powiat złotowski,127.0,110.0
2020,T_3016,Powiat obornicki,113.0,112.0
2020,T_3021,Powiat poznański,821.0,800.0
2020,T_3024,Powiat szamotulski,171.0,200.0
2020,T_3025,Powiat średzki,91.0,141.0
2020,T_3026,Powiat śremski,91.0,120.0
2020,T_3064,Powiat m. Poznań,1206.0,1220.0
2020,T_3201,Powiat białogardzki,99.0,55.0
2020,T_3208,Powiat kołobrzeski,175.0,71.0
2020,T_3209,Powiat koszaliński,131.0,90.0
2020,T_3213,Powiat sławieński,95.0,65.0
2020,T_3261,Powiat m. Koszalin,269.0,131.0
2020,T_3202,Powiat choszczeński,96.0,62.0
2020,T_3203,Powiat drawski,144.0,62.0
2020,T_3210,Powiat myśliborski,136.0,86.0
2020,T_3212,Powiat pyrzycki,79.0,61.0
2020,T_3215,Powiat szczecinecki,155.0,107.0
2020,T_3216,Powiat świdwiński,89.0,51.0
2020,T_3217,Powiat wałecki,112.0,82.0
2020,T_3218,Powiat łobeski,71.0,41.0
2020,T_3262,Powiat m. Szczecin,1076.0,659.0
2020,T_3204,Powiat goleniowski,214.0,99.0
2020,T_3205,Powiat gryficki,133.0,74.0
2020,T_3206,Powiat gryfiński,172.0,120.0
2020,T_3207,Powiat kamieński,107.0,44.0
2020,T_3211,Powiat policki,157.0,79.0
2020,T_3214,Powiat stargardzki,285.0,147.0
2020,T_3263,Powiat m. Świnoujście,132.0,35.0
2020,T_0201,Powiat bolesławiecki,179.0,121.0
2020,T_0205,Powiat jaworski,89.0,75.0
2020,T_0206,Powiat karkonoski,122.0,61.0
2020,T_0207,Powiat kamiennogórski,81.0,55.0
2020,T_0210,Powiat lubański,104.0,61.0
2020,T_0212,Powiat lwówecki,93.0,64.0
2020,T_0225,Powiat zgorzelecki,194.0,95.0
2020,T_0226,Powiat złotoryjski,83.0,49.0
2020,T_0261,Powiat m. Jelenia Góra,194.0,86.0
2020,T_0203,Powiat głogowski,220.0,125.0
2020,T_0204,Powiat górowski,78.0,56.0
2020,T_0209,Powiat legnicki,103.0,81.0
2020,T_0211,Powiat lubiński,304.0,142.0
2020,T_0216,Powiat polkowicki,183.0,91.0
2020,T_0262,Powiat m. Legnica,208.0,117.0
2020,T_0202,Powiat dzierżoniowski,163.0,119.0
2020,T_0208,Powiat kłodzki,272.0,160.0
2020,T_0219,Powiat świdnicki,297.0,212.0
2020,T_0221,Powiat wałbrzyski,121.0,56.0
2020,T_0224,Powiat ząbkowicki,86.0,92.0
2020,T_0265,Powiat m. Wałbrzych,252.0,89.0
2020,T_0213,Powiat milicki,44.0,75.0
2020,T_0214,Powiat oleśnicki,220.0,185.0
2020,T_0215,Powiat oławski,152.0,103.0
2020,T_0217,Powiat strzeliński,70.0,77.0
2020,T_0218,Powiat średzki,101.0,95.0
2020,T_0220,Powiat trzebnicki,159.0,155.0
2020,T_0222,Powiat wołowski,119.0,59.0
2020,T_0223,Powiat wrocławski,375.0,251.0
2020,T_0264,Powiat m. Wrocław,1808.0,1335.0
2020,T_1601,Powiat brzeski,185.0,110.0
2020,T_1602,Powiat głubczycki,59.0,83.0
2020,T_1606,Powiat namysłowski,90.0,78.0
2020,T_1607,Powiat nyski,243.0,184.0
2020,T_1610,Powiat prudnicki,85.0,93.0
2020,T_1603,Powiat kędzierzyńsko-kozielski,162.0,134.0
2020,T_1604,Powiat kluczborski,96.0,105.0
2020,T_1605,Powiat krapkowicki,115.0,122.0
2020,T_1608,Powiat oleski,107.0,147.0
2020,T_1609,Powiat opolski,195.0,233.0
2020,T_1611,Powiat strzelecki,120.0,148.0
2020,T_1661,Powiat m. Opole,255.0,177.0
2020,T_0403,Powiat bydgoski,218.0,195.0
2020,T_0415,Powiat toruński,217.0,173.0
2020,T_0461,Powiat m. Bydgoszcz,775.0,593.0
2020,T_0463,Powiat m. Toruń,427.0,393.0
2020,T_0402,Powiat brodnicki,136.0,185.0
2020,T_0404,Powiat chełmiński,87.0,89.0
2020,T_0405,Powiat golubsko-dobrzyński,59.0,100.0
2020,T_0406,Powiat grudziądzki,61.0,70.0
2020,T_0412,Powiat rypiński,58.0,86.0
2020,T_0417,Powiat wąbrzeski,53.0,57.0
2020,T_0462,Powiat m. Grudziądz,171.0,123.0
2020,T_0401,Powiat aleksandrowski,89.0,118.0
2020,T_0408,Powiat lipnowski,106.0,152.0
2020,T_0411,Powiat radziejowski,58.0,105.0
2020,T_0418,Powiat włocławski,119.0,182.0
2020,T_0464,Powiat m. Włocławek,221.0,142.0
2020,T_0407,Powiat inowrocławski,257.0,295.0
2020,T_0409,Powiat mogileński,77.0,113.0
2020,T_0410,Powiat nakielski,166.0,184.0
2020,T_0419,Powiat żniński,118.0,144.0
2020,T_0413,Powiat sępoleński,56.0,87.0
2020,T_0414,Powiat świecki,179.0,191.0
2020,T_0416,Powiat tucholski,80.0,116.0
2020,T_2204,Powiat gdański,227.0,179.0
2020,T_2205,Powiat kartuski,233.0,463.0
2020,T_2210,Powiat nowodworski,63.0,56.0
2020,T_2211,Powiat pucki,151.0,175.0
2020,T_2215,Powiat wejherowski,480.0,552.0
2020,T_2201,Powiat bytowski,145.0,184.0
2020,T_2208,Powiat lęborski,103.0,128.0
2020,T_2212,Powiat słupski,179.0,141.0
2020,T_2263,Powiat m. Słupsk,204.0,111.0
2020,T_2207,Powiat kwidzyński,146.0,129.0
2020,T_2209,Powiat malborski,165.0,89.0
2020,T_2213,Powiat starogardzki,193.0,277.0
2020,T_2214,Powiat tczewski,201.0,215.0
2020,T_2216,Powiat sztumski,68.0,57.0
2020,T_2261,Powiat m. Gdańsk,1140.0,965.0
2020,T_2262,Powiat m. Gdynia,558.0,395.0
2020,T_2264,Powiat m. Sopot,68.0,34.0
2020,T_2202,Powiat chojnicki,185.0,270.0
2020,T_2203,Powiat człuchowski,120.0,77.0
2020,T_2206,Powiat kościerski,97.0,207.0
2020,T_2802,Powiat braniewski,70.0,58.0
2020,T_2803,Powiat działdowski,89.0,151.0
2020,T_2804,Powiat elbląski,89.0,86.0
2020,T_2807,Powiat iławski,137.0,166.0
2020,T_2812,Powiat nowomiejski,52.0,94.0
2020,T_2815,Powiat ostródzki,193.0,158.0
2020,T_2861,Powiat m. Elbląg,232.0,149.0
2020,T_2805,Powiat ełcki,181.0,149.0
2020,T_2806,Powiat giżycki,136.0,67.0
2020,T_2813,Powiat olecki,59.0,45.0
2020,T_2816,Powiat piski,91.0,89.0
2020,T_2818,Powiat gołdapski,52.0,33.0
2020,T_2819,Powiat węgorzewski,47.0,25.0
2020,T_2801,Powiat bartoszycki,93.0,84.0
2020,T_2808,Powiat kętrzyński,103.0,84.0
2020,T_2809,Powiat lidzbarski,81.0,52.0
2020,T_2810,Powiat mrągowski,69.0,59.0
2020,T_2811,Powiat nidzicki,38.0,49.0
2020,T_2814,Powiat olsztyński,252.0,195.0
2020,T_2817,Powiat szczycieński,126.0,126.0
2020,T_2862,Powiat m. Olsztyn,337.0,321.0
2020,T_1006,Powiat łódzki wschodni,100.0,117.0
2020,T_1008,Powiat pabianicki,216.0,204.0
2020,T_1020,Powiat zgierski,275.0,294.0
2020,T_1021,Powiat brzeziński,36.0,61.0
2020,T_1061,Powiat m. Łódź,1438.0,1060.0
2020,T_1001,Powiat bełchatowski,174.0,221.0
2020,T_1007,Powiat opoczyński,63.0,218.0
2020,T_1010,Powiat piotrkowski,130.0,195.0
2020,T_1012,Powiat radomszczański,183.0,250.0
2020,T_1016,Powiat tomaszowski,149.0,225.0
2020,T_1062,Powiat m. Piotrków Trybunalski,112.0,97.0
2020,T_1003,Powiat łaski,72.0,103.0
2020,T_1009,Powiat pajęczański,61.0,107.0
2020,T_1011,Powiat poddębicki,51.0,103.0
2020,T_1014,Powiat sieradzki,174.0,277.0
2020,T_1017,Powiat wieluński,83.0,169.0
2020,T_1018,Powiat wieruszowski,64.0,92.0
2020,T_1019,Powiat zduńskowolski,98.0,125.0
2020,T_1002,Powiat kutnowski,167.0,184.0
2020,T_1004,Powiat łęczycki,85.0,122.0
2020,T_1005,Powiat łowicki,105.0,165.0
2020,T_1013,Powiat rawski,55.0,142.0
2020,T_1015,Powiat skierniewicki,35.0,105.0
2020,T_1063,Powiat m. Skierniewice,110.0,83.0
2020,T_2604,Powiat kielecki,235.0,586.0
2020,T_2605,Powiat konecki,95.0,173.0
2020,T_2607,Powiat ostrowiecki,154.0,156.0
2020,T_2610,Powiat skarżyski,101.0,134.0
2020,T_2611,Powiat starachowicki,110.0,167.0
2020,T_2661,Powiat m. Kielce,290.0,309.0
2020,T_2601,Powiat buski,108.0,139.0
2020,T_2602,Powiat jędrzejowski,116.0,168.0
2020,T_2603,Powiat kazimierski,38.0,65.0
2020,T_2606,Powiat opatowski,50.0,123.0
2020,T_2608,Powiat pińczowski,61.0,81.0
2020,T_2609,Powiat sandomierski,95.0,173.0
2020,T_2612,Powiat staszowski,99.0,193.0
2020,T_2613,Powiat włoszczowski,56.0,108.0
2020,T_0601,Powiat bialski,134.0,338.0
2020,T_0613,Powiat parczewski,50.0,81.0
2020,T_0615,Powiat radzyński,73.0,187.0
2020,T_0619,Powiat włodawski,60.0,71.0
2020,T_0661,Powiat m. Biała Podlaska,90.0,143.0
2020,T_0602,Powiat biłgorajski,109.0,255.0
2020,T_0603,Powiat chełmski,122.0,159.0
2020,T_0604,Powiat hrubieszowski,81.0,125.0
2020,T_0606,Powiat krasnostawski,91.0,127.0
2020,T_0618,Powiat tomaszowski,135.0,189.0
2020,T_0620,Powiat zamojski,143.0,281.0
2020,T_0662,Powiat m. Chełm,86.0,106.0
2020,T_0664,Powiat m. Zamość,86.0,113.0
2020,T_0608,Powiat lubartowski,96.0,227.0
2020,T_0609,Powiat lubelski,184.0,336.0
2020,T_0610,Powiat łęczyński,91.0,137.0
2020,T_0617,Powiat świdnicki,104.0,161.0
2020,T_0663,Powiat m. Lublin,643.0,759.0
2020,T_0605,Powiat janowski,50.0,134.0
2020,T_0607,Powiat kraśnicki,113.0,186.0
2020,T_0611,Powiat łukowski,117.0,342.0
2020,T_0612,Powiat opolski,77.0,121.0
2020,T_0614,Powiat puławski,151.0,221.0
2020,T_0616,Powiat rycki,69.0,132.0
2020,T_1801,Powiat bieszczadzki,34.0,36.0
2020,T_1802,Powiat brzozowski,84.0,192.0
2020,T_1805,Powiat jasielski,132.0,288.0
2020,T_1807,Powiat krośnieński,124.0,293.0
2020,T_1817,Powiat sanocki,100.0,192.0
2020,T_1821,Powiat leski,39.0,54.0
2020,T_1861,Powiat m. Krosno,61.0,83.0
2020,T_1804,Powiat jarosławski,156.0,296.0
2020,T_1809,Powiat lubaczowski,64.0,118.0
2020,T_1813,Powiat przemyski,99.0,193.0
2020,T_1814,Powiat przeworski,97.0,228.0
2020,T_1862,Powiat m. Przemyśl,77.0,92.0
2020,T_1806,Powiat kolbuszowski,51.0,173.0
2020,T_1810,Powiat łańcucki,83.0,248.0
2020,T_1815,Powiat ropczycko-sędziszowski,56.0,233.0
2020,T_1816,Powiat rzeszowski,190.0,499.0
2020,T_1819,Powiat strzyżowski,72.0,203.0
2020,T_1863,Powiat m. Rzeszów,303.0,466.0
2020,T_1803,Powiat dębicki,145.0,392.0
2020,T_1808,Powiat leżajski,74.0,191.0
2020,T_1811,Powiat mielecki,150.0,376.0
2020,T_1812,Powiat niżański,81.0,142.0
2020,T_1818,Powiat stalowowolski,132.0,202.0
2020,T_1820,Powiat tarnobrzeski,48.0,137.0
2020,T_1864,Powiat m. Tarnobrzeg,47.0,86.0
2020,T_2002,Powiat białostocki,192.0,381.0
2020,T_2011,Powiat sokólski,63.0,194.0
2020,T_2061,Powiat m. Białystok,434.0,641.0
2020,T_2003,Powiat bielski,55.0,140.0
2020,T_2005,Powiat hajnowski,67.0,90.0
2020,T_2006,Powiat kolneński,41.0,107.0
2020,T_2007,Powiat łomżyński,49.0,154.0
2020,T_2010,Powiat siemiatycki,63.0,114.0
2020,T_2013,Powiat wysokomazowiecki,54.0,216.0
2020,T_2014,Powiat zambrowski,47.0,118.0
2020,T_2062,Powiat m. Łomża,84.0,146.0
2020,T_2001,Powiat augustowski,92.0,144.0
2020,T_2004,Powiat grajewski,56.0,85.0
2020,T_2008,Powiat moniecki,44.0,100.0
2020,T_2009,Powiat sejneński,26.0,38.0
2020,T_2012,Powiat suwalski,54.0,94.0
2020,T_2063,Powiat m. Suwałki,107.0,152.0
2020,T_1465,Powiat m. st. Warszawa,3983.0,3268.0
2020,T_1408,Powiat legionowski,230.0,217.0
2020,T_1412,Powiat miński,252.0,357.0
2020,T_1417,Powiat otwocki,168.0,225.0
2020,T_1434,Powiat wołomiński,401.0,613.0
2020,T_1405,Powiat grodziski,205.0,193.0
2020,T_1414,Powiat nowodworski,153.0,180.0
2020,T_1418,Powiat piaseczyński,349.0,290.0
2020,T_1421,Powiat pruszkowski,321.0,282.0
2020,T_1432,Powiat warszawski zachodni,248.0,224.0
2020,T_1402,Powiat ciechanowski,131.0,236.0
2020,T_1413,Powiat mławski,98.0,176.0
2020,T_1420,Powiat płoński,106.0,200.0
2020,T_1424,Powiat pułtuski,70.0,142.0
2020,T_1437,Powiat żuromiński,31.0,127.0
2020,T_1411,Powiat makowski,34.0,114.0
2020,T_1415,Powiat ostrołęcki,103.0,288.0
2020,T_1416,Powiat ostrowski,87.0,197.0
2020,T_1422,Powiat przasnyski,68.0,167.0
2020,T_1435,Powiat wyszkowski,93.0,213.0
2020,T_1461,Powiat m. Ostrołęka,65.0,98.0
2020,T_1401,Powiat białobrzeski,55.0,105.0
2020,T_1407,Powiat kozienicki,78.0,141.0
2020,T_1409,Powiat lipski,33.0,79.0
2020,T_1423,Powiat przysuski,40.0,129.0
2020,T_1425,Powiat radomski,191.0,385.0
2020,T_1430,Powiat szydłowiecki,50.0,106.0
2020,T_1436,Powiat zwoleński,39.0,84.0
2020,T_1463,Powiat m. Radom,300.0,412.0
2020,T_1404,Powiat gostyniński,64.0,94.0
2020,T_1419,Powiat płocki,148.0,292.0
2020,T_1427,Powiat sierpecki,63.0,128.0
2020,T_1462,Powiat m. Płock,240.0,181.0
2020,T_1403,Powiat garwoliński,110.0,340.0
2020,T_1410,Powiat łosicki,32.0,95.0
2020,T_1426,Powiat siedlecki,100.0,274.0
2020,T_1429,Powiat sokołowski,76.0,146.0
2020,T_1433,Powiat węgrowski,55.0,160.0
2020,T_1464,Powiat m. Siedlce,99.0,171.0
2020,T_1406,Powiat grójecki,158.0,272.0
2020,T_1428,Powiat sochaczewski,153.0,216.0
2020,T_1438,Powiat żyrardowski,145.0,137.0
2021,T_1201,Powiat bocheński,100.0,379.0
2021,T_1206,Powiat krakowski,397.0,766.0
2021,T_1208,Powiat miechowski,53.0,139.0
2021,T_1209,Powiat myślenicki,160.0,478.0
2021,T_1214,Powiat proszowicki,47.0,132.0
2021,T_1219,Powiat wielicki,250.0,335.0
2021,T_1261,Powiat m. Kraków,2267.0,2596.0
2021,T_1205,Powiat gorlicki,138.0,333.0
2021,T_1207,Powiat limanowski,129.0,570.0
2021,T_1210,Powiat nowosądecki,214.0,886.0
2021,T_1262,Powiat m. Nowy Sącz,120.0,254.0
2021,T_1203,Powiat chrzanowski,227.0,229.0
2021,T_1212,Powiat olkuski,172.0,272.0
2021,T_1213,Powiat oświęcimski,304.0,355.0
2021,T_1218,Powiat wadowicki,242.0,474.0
2021,T_1202,Powiat brzeski,109.0,314.0
2021,T_1204,Powiat dąbrowski,65.0,218.0
2021,T_1216,Powiat tarnowski,228.0,733.0
2021,T_1263,Powiat m. Tarnów,172.0,200.0
2021,T_1211,Powiat nowotarski,245.0,634.0
2021,T_1215,Powiat suski,107.0,299.0
2021,T_1217,Powiat tatrzański,115.0,191.0
2021,T_2402,Powiat bielski,296.0,419.0
2021,T_2403,Powiat cieszyński,349.0,411.0
2021,T_2417,Powiat żywiecki,240.0,469.0
2021,T_2461,Powiat m. Bielsko-Biała,378.0,287.0
2021,T_2407,Powiat lubliniecki,129.0,180.0
2021,T_2413,Powiat tarnogórski,295.0,295.0
2021,T_2462,Powiat m. Bytom,405.0,290.0
2021,T_2471,Powiat m. Piekary Śląskie,138.0,100.0
2021,T_2404,Powiat częstochowski,210.0,322.0
2021,T_2406,Powiat kłobucki,144.0,241.0
2021,T_2409,Powiat myszkowski,110.0,151.0
2021,T_2464,Powiat m. Częstochowa,511.0,427.0
2021,T_2405,Powiat gliwicki,201.0,238.0
2021,T_2466,Powiat m. Gliwice,506.0,304.0
2021,T_2478,Powiat m. Zabrze,419.0,251.0
2021,T_2463,Powiat m. Chorzów,301.0,187.0
2021,T_2469,Powiat m. Katowice,795.0,557.0
2021,T_2470,Powiat m. Mysłowice,155.0,163.0
2021,T_2472,Powiat m. Ruda Śląska,356.0,274.0
2021,T_2474,Powiat m. Siemianowice Śląskie,175.0,115.0
2021,T_2476,Powiat m. Świętochłowice,131.0,70.0
2021,T_2411,Powiat raciborski,192.0,238.0
2021,T_2412,Powiat rybnicki,137.0,194.0
2021,T_2415,Powiat wodzisławski,306.0,388.0
2021,T_2467,Powiat m. Jastrzębie-Zdrój,235.0,149.0
2021,T_2473,Powiat m. Rybnik,338.0,317.0
2021,T_2479,Powiat m. Żory,170.0,126.0
2021,T_2401,Powiat będziński,317.0,212.0
2021,T_2416,Powiat zawierciański,187.0,254.0
2021,T_2465,Powiat m. Dąbrowa Górnicza,252.0,170.0
2021,T_2468,Powiat m. Jaworzno,219.0,163.0
2021,T_2475,Powiat m. Sosnowiec,503.0,288.0
2021,T_2408,Powiat mikołowski,222.0,232.0
2021,T_2410,Powiat pszczyński,239.0,287.0
2021,T_2414,Powiat bieruńsko-lędziński,105.0,147.0
2021,T_2477,Powiat m. Tychy,265.0,241.0
2021,T_0801,Powiat gorzowski,169.0,94.0
2021,T_0803,Powiat międzyrzecki,139.0,67.0
2021,T_0805,Powiat słubicki,155.0,81.0
2021,T_0806,Powiat strzelecko-drezdenecki,109.0,74.0
2021,T_0807,Powiat sulęciński,76.0,48.0
2021,T_0861,Powiat m. Gorzów Wielkopolski,361.0,222.0
2021,T_0802,Powiat krośnieński,135.0,93.0
2021,T_0804,Powiat nowosolski,214.0,125.0
2021,T_0808,Powiat świebodziński,123.0,92.0
2021,T_0809,Powiat zielonogórski,198.0,116.0
2021,T_0810,Powiat żagański,229.0,103.0
2021,T_0811,Powiat żarski,224.0,132.0
2021,T_0812,Powiat wschowski,101.0,74.0
2021,T_0862,Powiat m. Zielona Góra,352.0,194.0
2021,T_3006,Powiat jarociński,126.0,176.0
2021,T_3007,Powiat kaliski,99.0,225.0
2021,T_3008,Powiat kępiński,90.0,174.0
2021,T_3012,Powiat krotoszyński,129.0,234.0
2021,T_3017,Powiat ostrowski,304.0,476.0
2021,T_3018,Powiat ostrzeszowski,109.0,171.0
2021,T_3020,Powiat pleszewski,101.0,180.0
2021,T_3061,Powiat m. Kalisz,178.0,159.0
2021,T_3003,Powiat gnieźnieński,298.0,357.0
2021,T_3009,Powiat kolski,146.0,219.0
2021,T_3010,Powiat koniński,217.0,394.0
2021,T_3023,Powiat słupecki,93.0,146.0
2021,T_3027,Powiat turecki,116.0,265.0
2021,T_3030,Powiat wrzesiński,160.0,232.0
2021,T_3062,Powiat m. Konin,135.0,138.0
2021,T_3004,Powiat gostyński,136.0,227.0
2021,T_3005,Powiat grodziski,101.0,179.0
2021,T_3011,Powiat kościański,143.0,222.0
2021,T_3013,Powiat leszczyński,109.0,200.0
2021,T_3014,Powiat międzychodzki,69.0,71.0
2021,T_3015,Powiat nowotomyski,164.0,167.0
2021,T_3022,Powiat rawicki,109.0,164.0
2021,T_3029,Powiat wolsztyński,92.0,181.0
2021,T_3063,Powiat m. Leszno,153.0,98.0
2021,T_3001,Powiat chodzieski,97.0,80.0
2021,T_3002,Powiat czarnkowsko-trzcianecki,174.0,167.0
2021,T_3019,Powiat pilski,310.0,259.0
2021,T_3028,Powiat wągrowiecki,152.0,168.0
2021,T_3031,Powiat złotowski,158.0,152.0
2021,T_3016,Powiat obornicki,111.0,119.0
2021,T_3021,Powiat poznański,1020.0,840.0
2021,T_3024,Powiat szamotulski,189.0,198.0
2021,T_3025,Powiat średzki,133.0,159.0
2021,T_3026,Powiat śremski,111.0,145.0
2021,T_3064,Powiat m. Poznań,1510.0,1232.0
2021,T_3201,Powiat białogardzki,134.0,56.0
2021,T_3208,Powiat kołobrzeski,214.0,97.0
2021,T_3209,Powiat koszaliński,172.0,108.0
2021,T_3213,Powiat sławieński,128.0,99.0
2021,T_3261,Powiat m. Koszalin,302.0,127.0
2021,T_3202,Powiat choszczeński,118.0,67.0
2021,T_3203,Powiat drawski,129.0,87.0
2021,T_3210,Powiat myśliborski,137.0,104.0
2021,T_3212,Powiat pyrzycki,85.0,71.0
2021,T_3215,Powiat szczecinecki,184.0,131.0
2021,T_3216,Powiat świdwiński,104.0,67.0
2021,T_3217,Powiat wałecki,119.0,76.0
2021,T_3218,Powiat łobeski,89.0,40.0
2021,T_3262,Powiat m. Szczecin,1284.0,671.0
2021,T_3204,Powiat goleniowski,202.0,133.0
2021,T_3205,Powiat gryficki,145.0,86.0
2021,T_3206,Powiat gryfiński,196.0,114.0
2021,T_3207,Powiat kamieński,129.0,66.0
2021,T_3211,Powiat policki,187.0,86.0
2021,T_3214,Powiat stargardzki,311.0,188.0
2021,T_3263,Powiat m. Świnoujście,138.0,45.0
2021,T_0201,Powiat bolesławiecki,178.0,155.0
2021,T_0205,Powiat jaworski,96.0,64.0
2021,T_0206,Powiat karkonoski,159.0,58.0
2021,T_0207,Powiat kamiennogórski,93.0,77.0
2021,T_0210,Powiat lubański,131.0,71.0
2021,T_0212,Powiat lwówecki,111.0,55.0
2021,T_0225,Powiat zgorzelecki,258.0,115.0
2021,T_0226,Powiat złotoryjski,108.0,68.0
2021,T_0261,Powiat m. Jelenia Góra,224.0,61.0
2021,T_0203,Powiat głogowski,223.0,144.0
2021,T_0204,Powiat górowski,68.0,64.0
2021,T_0209,Powiat legnicki,126.0,111.0
2021,T_0211,Powiat lubiński,318.0,145.0
2021,T_0216,Powiat polkowicki,184.0,96.0
2021,T_0262,Powiat m. Legnica,255.0,139.0
2021,T_0202,Powiat dzierżoniowski,201.0,142.0
2021,T_0208,Powiat kłodzki,318.0,191.0
2021,T_0219,Powiat świdnicki,390.0,219.0
2021,T_0221,Powiat wałbrzyski,124.0,62.0
2021,T_0224,Powiat ząbkowicki,125.0,130.0
2021,T_0265,Powiat m. Wałbrzych,287.0,104.0
2021,T_0213,Powiat milicki,86.0,91.0
2021,T_0214,Powiat oleśnicki,252.0,210.0
2021,T_0215,Powiat oławski,165.0,155.0
2021,T_0217,Powiat strzeliński,75.0,73.0
2021,T_0218,Powiat średzki,123.0,110.0
2021,T_0220,Powiat trzebnicki,223.0,155.0
2021,T_0222,Powiat wołowski,108.0,104.0
2021,T_0223,Powiat wrocławski,493.0,307.0
2021,T_0264,Powiat m. Wrocław,2262.0,1529.0
2021,T_1601,Powiat brzeski,172.0,146.0
2021,T_1602,Powiat głubczycki,68.0,84.0
2021,T_1606,Powiat namysłowski,90.0,92.0
2021,T_1607,Powiat nyski,257.0,260.0
2021,T_1610,Powiat prudnicki,99.0,137.0
2021,T_1603,Powiat kędzierzyńsko-kozielski,202.0,173.0
2021,T_1604,Powiat kluczborski,147.0,152.0
2021,T_1605,Powiat krapkowicki,113.0,139.0
2021,T_1608,Powiat oleski,101.0,194.0
2021,T_1609,Powiat opolski,185.0,254.0
2021,T_1611,Powiat strzelecki,103.0,184.0
2021,T_1661,Powiat m. Opole,323.0,206.0
2021,T_0403,Powiat bydgoski,267.0,219.0
2021,T_0415,Powiat toruński,223.0,226.0
2021,T_0461,Powiat m. Bydgoszcz,857.0,618.0
2021,T_0463,Powiat m. Toruń,521.0,410.0
2021,T_0402,Powiat brodnicki,166.0,213.0
2021,T_0404,Powiat chełmiński,90.0,104.0
2021,T_0405,Powiat golubsko-dobrzyński,74.0,86.0
2021,T_0406,Powiat grudziądzki,74.0,69.0
