year,region_code,region_name,civil_marriage_share
2002,T_0608,Powiat lubartowski,0.1504950495049505
2002,T_0609,Powiat lubelski,0.16893732970027248
2002,T_0610,Powiat łęczyński,0.2356687898089172
2002,T_0617,Powiat świdnicki,0.24010554089709762
2002,T_0663,Powiat m. Lublin,0.30472350230414746
2002,T_0605,Powiat janowski,0.09854014598540146
2002,T_0607,Powiat kraśnicki,0.1875
2002,T_0611,Powiat łukowski,0.11874105865522175
2002,T_0612,Powiat opolski,0.2016348773841962
2002,T_0614,Powiat puławski,0.24579124579124578
2002,T_0616,Powiat rycki,0.2140921409214092
2002,T_1801,Powiat bieszczadzki,0.23846153846153847
2002,T_1802,Powiat brzozowski,0.12368421052631579
2002,T_1805,Powiat jasielski,0.1430678466076696
2002,T_1807,Powiat krośnieński,0.15769944341372913
2002,T_1817,Powiat sanocki,0.24950884086444008
2002,T_1821,Powiat leski,0.2642857142857143
2002,T_1861,Powiat m. Krosno,0.2603305785123967
2002,T_1804,Powiat jarosławski,0.17833333333333334
2002,T_1809,Powiat lubaczowski,0.18360655737704917
2002,T_1813,Powiat przemyski,0.18253968253968253
2002,T_1814,Powiat przeworski,0.14699331848552338
2002,T_1862,Powiat m. Przemyśl,0.3219895287958115
2002,T_1806,Powiat kolbuszowski,0.1424581005586592
2002,T_1810,Powiat łańcucki,0.14898989898989898
2002,T_1815,Powiat ropczycko-sędziszowski,0.1447721179624665
2002,T_1816,Powiat rzeszowski,0.1675
2002,T_1819,Powiat strzyżowski,0.15072463768115943
2002,T_1863,Powiat m. Rzeszów,0.28369704749679076
2002,T_1803,Powiat dębicki,0.1524966261808367
2002,T_1808,Powiat leżajski,0.17195767195767195
2002,T_1811,Powiat mielecki,0.1480484522207268
2002,T_1812,Powiat niżański,0.18553459119496854
2002,T_1818,Powiat stalowowolski,0.22727272727272727
2002,T_1820,Powiat tarnobrzeski,0.19798657718120805
2002,T_1864,Powiat m. Tarnobrzeg,0.29924242424242425
2002,T_2002,Powiat białostocki,0.23076923076923078
2002,T_2011,Powiat sokólski,0.1986754966887417
2002,T_2061,Powiat m. Białystok,0.29056047197640117
2002,T_2003,Powiat bielski,0.24822695035460993
2002,T_2005,Powiat hajnowski,0.3643410852713178
2002,T_2006,Powiat kolneński,0.10638297872340426
2002,T_2007,Powiat łomżyński,0.11510791366906475
2002,T_2010,Powiat siemiatycki,0.27310924369747897
2002,T_2013,Powiat wysokomazowiecki,0.1040268456375839
2002,T_2014,Powiat zambrowski,0.14979757085020243
2002,T_2062,Powiat m. Łomża,0.20846905537459284
2002,T_2001,Powiat augustowski,0.22085889570552147
2002,T_2004,Powiat grajewski,0.20754716981132076
2002,T_2008,Powiat moniecki,0.18565400843881857
2002,T_2009,Powiat sejneński,0.2642857142857143
2002,T_2012,Powiat suwalski,0.1650485436893204
2002,T_2063,Powiat m. Suwałki,0.3258785942492013
2002,T_1465,Powiat m. st. Warszawa,0.4108171817705605
2002,T_1408,Powiat legionowski,0.3066132264529058
2002,T_1412,Powiat miński,0.1699438202247191
2002,T_1417,Powiat otwocki,0.22563176895306858
2002,T_1434,Powiat wołomiński,0.2127215849843587
2002,T_1405,Powiat grodziski,0.3295774647887324
2002,T_1414,Powiat nowodworski,0.25301204819277107
2002,T_1418,Powiat piaseczyński,0.28990825688073396
2002,T_1421,Powiat pruszkowski,0.32983508245877063
2002,T_1432,Powiat warszawski zachodni,0.29336734693877553
2002,T_1402,Powiat ciechanowski,0.18837675350701402
2002,T_1413,Powiat mławski,0.19095477386934673
2002,T_1420,Powiat płoński,0.18076923076923077
2002,T_1424,Powiat pułtuski,0.13651877133105803
2002,T_1437,Powiat żuromiński,0.16101694915254236
2002,T_1411,Powiat makowski,0.16535433070866143
2002,T_1415,Powiat ostrołęcki,0.11909650924024641
2002,T_1416,Powiat ostrowski,0.18046709129511676
2002,T_1422,Powiat przasnyski,0.1632047477744807
2002,T_1435,Powiat wyszkowski,0.1341772151898734
2002,T_1461,Powiat m. Ostrołęka,0.24925816023738873
2002,T_1401,Powiat białobrzeski,0.1116751269035533
2002,T_1407,Powiat kozienicki,0.19722222222222222
2002,T_1409,Powiat lipski,0.16289592760180996
2002,T_1423,Powiat przysuski,0.09016393442622951
2002,T_1425,Powiat radomski,0.13102595797280595
2002,T_1430,Powiat szydłowiecki,0.16203703703703703
2002,T_1436,Powiat zwoleński,0.11320754716981132
2002,T_1463,Powiat m. Radom,0.22332506203473945
2002,T_1404,Powiat gostyniński,0.20754716981132076
2002,T_1419,Powiat płocki,0.14982578397212543
2002,T_1427,Powiat sierpecki,0.18027210884353742
2002,T_1462,Powiat m. Płock,0.2989985693848355
2002,T_1403,Powiat garwoliński,0.10929853181076672
2002,T_1410,Powiat łosicki,0.10674157303370786
2002,T_1426,Powiat siedlecki,0.1292517006802721
2002,T_1429,Powiat sokołowski,0.15027322404371585
2002,T_1433,Powiat węgrowski,0.13881748071979436
2002,T_1464,Powiat m. Siedlce,0.24511930585683298
2002,T_1406,Powiat grójecki,0.19811320754716982
2002,T_1428,Powiat sochaczewski,0.22654462242562928
2002,T_1438,Powiat żyrardowski,0.26740947075208915
2003,T_1201,Powiat bocheński,0.1386481802426343
2003,T_1206,Powiat krakowski,0.18160377358490565
2003,T_1208,Powiat miechowski,0.2053872053872054
2003,T_1209,Powiat myślenicki,0.11612903225806452
2003,T_1214,Powiat proszowicki,0.184
2003,T_1219,Powiat wielicki,0.15694164989939638
2003,T_1261,Powiat m. Kraków,0.3186781609195402
2003,T_1205,Powiat gorlicki,0.1701388888888889
2003,T_1207,Powiat limanowski,0.08857509627727857
2003,T_1210,Powiat nowosądecki,0.08782104391052195
2003,T_1262,Powiat m. Nowy Sącz,0.1977401129943503
2003,T_1203,Powiat chrzanowski,0.2571884984025559
2003,T_1212,Powiat olkuski,0.26506024096385544
2003,T_1213,Powiat oświęcimski,0.25259067357512954
2003,T_1218,Powiat wadowicki,0.1629802095459837
2003,T_1202,Powiat brzeski,0.15490196078431373
2003,T_1204,Powiat dąbrowski,0.16554054054054054
2003,T_1216,Powiat tarnowski,0.12753036437246965
2003,T_1263,Powiat m. Tarnów,0.29429429429429427
2003,T_1211,Powiat nowotarski,0.17736670293797607
2003,T_1215,Powiat suski,0.12
2003,T_1217,Powiat tatrzański,0.25625
2003,T_2402,Powiat bielski,0.23230974632843793
2003,T_2403,Powiat cieszyński,0.25878220140515223
2003,T_2417,Powiat żywiecki,0.19864864864864865
2003,T_2461,Powiat m. Bielsko-Biała,0.34210526315789475
2003,T_2407,Powiat lubliniecki,0.2897196261682243
2003,T_2413,Powiat tarnogórski,0.2846820809248555
2003,T_2462,Powiat m. Bytom,0.41309523809523807
2003,T_2471,Powiat m. Piekary Śląskie,0.31666666666666665
2003,T_2404,Powiat częstochowski,0.229607250755287
2003,T_2406,Powiat kłobucki,0.2168421052631579
2003,T_2409,Powiat myszkowski,0.2
2003,T_2464,Powiat m. Częstochowa,0.36436597110754415
2003,T_2405,Powiat gliwicki,0.32325141776937616
2003,T_2466,Powiat m. Gliwice,0.3705636743215031
2003,T_2478,Powiat m. Zabrze,0.41688311688311686
2003,T_2463,Powiat m. Chorzów,0.3956262425447316
2003,T_2469,Powiat m. Katowice,0.38054830287206265
2003,T_2470,Powiat m. Mysłowice,0.3277310924369748
2003,T_2472,Powiat m. Ruda Śląska,0.31476683937823835
2003,T_2474,Powiat m. Siemianowice Śląskie,0.3651315789473684
2003,T_2476,Powiat m. Świętochłowice,0.37551020408163266
2003,T_2411,Powiat raciborski,0.3333333333333333
2003,T_2412,Powiat rybnicki,0.21794871794871795
2003,T_2415,Powiat wodzisławski,0.23657289002557544
2003,T_2467,Powiat m. Jastrzębie-Zdrój,0.3622448979591837
2003,T_2473,Powiat m. Rybnik,0.3443456162642948
2003,T_2479,Powiat m. Żory,0.3083511777301927
2003,T_2401,Powiat będziński,0.3333333333333333
2003,T_2416,Powiat zawierciański,0.25406203840472674
2003,T_2465,Powiat m. Dąbrowa Górnicza,0.3589001447178003
2003,T_2468,Powiat m. Jaworzno,0.34368530020703936
2003,T_2475,Powiat m. Sosnowiec,0.37434094903339193
2003,T_2408,Powiat mikołowski,0.23741007194244604
2003,T_2410,Powiat pszczyński,0.24814814814814815
2003,T_2414,Powiat bieruńsko-lędziński,0.22083333333333333
2003,T_2477,Powiat m. Tychy,0.3393782383419689
2003,T_0801,Powiat gorzowski,0.3215547703180212
2003,T_0803,Powiat międzyrzecki,0.3333333333333333
2003,T_0805,Powiat słubicki,0.40298507462686567
2003,T_0806,Powiat strzelecko-drezdenecki,0.2647058823529412
2003,T_0807,Powiat sulęciński,0.2727272727272727
2003,T_0861,Powiat m. Gorzów Wielkopolski,0.38385502471169686
2003,T_0802,Powiat krośnieński,0.38565022421524664
2003,T_0804,Powiat nowosolski,0.3087885985748218
2003,T_0808,Powiat świebodziński,0.28174603174603174
2003,T_0809,Powiat zielonogórski,0.30563002680965146
2003,T_0810,Powiat żagański,0.4109195402298851
2003,T_0811,Powiat żarski,0.3363028953229399
2003,T_0812,Powiat wschowski,0.23728813559322035
2003,T_0862,Powiat m. Zielona Góra,0.3981308411214953
2003,T_3006,Powiat jarociński,0.18886198547215496
2003,T_3007,Powiat kaliski,0.18
2003,T_3008,Powiat kępiński,0.14035087719298245
2003,T_3012,Powiat krotoszyński,0.1650485436893204
2003,T_3017,Powiat ostrowski,0.17386231038506417
2003,T_3018,Powiat ostrzeszowski,0.16891891891891891
2003,T_3020,Powiat pleszewski,0.13573407202216067
2003,T_3061,Powiat m. Kalisz,0.3381294964028777
2003,T_3003,Powiat gnieźnieński,0.1900726392251816
2003,T_3009,Powiat kolski,0.20149253731343283
2003,T_3010,Powiat koniński,0.16204379562043797
2003,T_3023,Powiat słupecki,0.17771084337349397
2003,T_3027,Powiat turecki,0.17429193899782136
2003,T_3030,Powiat wrzesiński,0.125
2003,T_3062,Powiat m. Konin,0.2869198312236287
2003,T_3004,Powiat gostyński,0.13163972286374134
2003,T_3005,Powiat grodziski,0.11764705882352941
2003,T_3011,Powiat kościański,0.1497175141242938
2003,T_3013,Powiat leszczyński,0.10780669144981413
2003,T_3014,Powiat międzychodzki,0.19886363636363635
2003,T_3015,Powiat nowotomyski,0.16066481994459833
2003,T_3022,Powiat rawicki,0.17142857142857143
2003,T_3029,Powiat wolsztyński,0.15141955835962145
2003,T_3063,Powiat m. Leszno,0.2884097035040431
2003,T_3001,Powiat chodzieski,0.2076271186440678
2003,T_3002,Powiat czarnkowsko-trzcianecki,0.2152777777777778
2003,T_3019,Powiat pilski,0.2582781456953642
2003,T_3028,Powiat wągrowiecki,0.17270194986072424
2003,T_3031,Powiat złotowski,0.32432432432432434
2003,T_3016,Powiat obornicki,0.17973856209150327
2003,T_3021,Powiat poznański,0.23094512195121952
2003,T_3024,Powiat szamotulski,0.19727891156462585
2003,T_3025,Powiat średzki,0.17123287671232876
2003,T_3026,Powiat śremski,0.18452380952380953
2003,T_3064,Powiat m. Poznań,0.3399138549892319
2003,T_3201,Powiat białogardzki,0.39473684210526316
2003,T_3208,Powiat kołobrzeski,0.40668523676880225
2003,T_3209,Powiat koszaliński,0.3508771929824561
2003,T_3213,Powiat sławieński,0.347682119205298
2003,T_3261,Powiat m. Koszalin,0.44650205761316875
2003,T_3202,Powiat choszczeński,0.30980392156862746
2003,T_3203,Powiat drawski,0.27037037037037037
2003,T_3210,Powiat myśliborski,0.2987012987012987
2003,T_3212,Powiat pyrzycki,0.3172043010752688
2003,T_3215,Powiat szczecinecki,0.3333333333333333
2003,T_3216,Powiat świdwiński,0.31313131313131315
2003,T_3217,Powiat wałecki,0.30714285714285716
2003,T_3218,Powiat łobeski,0.3407821229050279
2003,T_3262,Powiat m. Szczecin,0.4656
2003,T_3204,Powiat goleniowski,0.36826347305389223
2003,T_3205,Powiat gryficki,0.3106060606060606
2003,T_3206,Powiat gryfiński,0.34102564102564104
2003,T_3207,Powiat kamieński,0.43555555555555553
2003,T_3211,Powiat policki,0.4251968503937008
2003,T_3214,Powiat stargardzki,0.36095764272559855
2003,T_3263,Powiat m. Świnoujście,0.5542857142857143
2003,T_0201,Powiat bolesławiecki,0.30472103004291845
2003,T_0205,Powiat jaworski,0.25217391304347825
2003,T_0206,Powiat karkonoski,0.46616541353383456
2003,T_0207,Powiat kamiennogórski,0.36123348017621143
2003,T_0210,Powiat lubański,0.36330935251798563
2003,T_0212,Powiat lwówecki,0.34210526315789475
2003,T_0225,Powiat zgorzelecki,0.39592760180995473
2003,T_0226,Powiat złotoryjski,0.25688073394495414
2003,T_0261,Powiat m. Jelenia Góra,0.43370165745856354
2003,T_0203,Powiat głogowski,0.3629191321499014
2003,T_0204,Powiat górowski,0.25906735751295334
2003,T_0209,Powiat legnicki,0.28413284132841327
2003,T_0211,Powiat lubiński,0.3738738738738739
2003,T_0216,Powiat polkowicki,0.30363036303630364
2003,T_0262,Powiat m. Legnica,0.4330543933054393
2003,T_0202,Powiat dzierżoniowski,0.31683168316831684
2003,T_0208,Powiat kłodzki,0.3287671232876712
2003,T_0219,Powiat świdnicki,0.33374844333748444
2003,T_0221,Powiat wałbrzyski,0.45758661887694146
2003,T_0224,Powiat ząbkowicki,0.34674922600619196
2003,T_0213,Powiat milicki,0.19718309859154928
2003,T_0214,Powiat oleśnicki,0.25668449197860965
2003,T_0215,Powiat oławski,0.28337874659400547
2003,T_0217,Powiat strzeliński,0.19523809523809524
2003,T_0218,Powiat średzki,0.2518518518518518
2003,T_0220,Powiat trzebnicki,0.2547945205479452
2003,T_0222,Powiat wołowski,0.28936170212765955
2003,T_0223,Powiat wrocławski,0.22787610619469026
2003,T_0264,Powiat m. Wrocław,0.4222674813306178
2003,T_1601,Powiat brzeski,0.3212669683257919
2003,T_1602,Powiat głubczycki,0.23255813953488372
2003,T_1606,Powiat namysłowski,0.24663677130044842
2003,T_1607,Powiat nyski,0.2907801418439716
2003,T_1610,Powiat prudnicki,0.25622775800711745
2003,T_1603,Powiat kędzierzyńsko-kozielski,0.4107142857142857
2003,T_1604,Powiat kluczborski,0.3287671232876712
2003,T_1605,Powiat krapkowicki,0.4426229508196721
2003,T_1608,Powiat oleski,0.2815533980582524
2003,T_1609,Powiat opolski,0.29043478260869565
2003,T_1611,Powiat strzelecki,0.3541666666666667
2003,T_1661,Powiat m. Opole,0.4491362763915547
2003,T_0403,Powiat bydgoski,0.30669546436285094
2003,T_0415,Powiat toruński,0.28450106157112526
2003,T_0461,Powiat m. Bydgoszcz,0.3548387096774194
2003,T_0463,Powiat m. Toruń,0.3232227488151659
2003,T_0402,Powiat brodnicki,0.1912568306010929
2003,T_0404,Powiat chełmiński,0.22264150943396227
2003,T_0405,Powiat golubsko-dobrzyński,0.21774193548387097
2003,T_0406,Powiat grudziądzki,0.23737373737373738
2003,T_0412,Powiat rypiński,0.22676579925650558
2003,T_0417,Powiat wąbrzeski,0.2346368715083799
2003,T_0462,Powiat m. Grudziądz,0.35080645161290325
2003,T_0401,Powiat aleksandrowski,0.25
2003,T_0408,Powiat lipnowski,0.25071225071225073
2003,T_0411,Powiat radziejowski,0.1951219512195122
2003,T_0418,Powiat włocławski,0.2044334975369458
2003,T_0464,Powiat m. Włocławek,0.3333333333333333
2003,T_0407,Powiat inowrocławski,0.25375
2003,T_0409,Powiat mogileński,0.211864406779661
2003,T_0410,Powiat nakielski,0.2164009111617312
2003,T_0419,Powiat żniński,0.2478134110787172
2003,T_0413,Powiat sępoleński,0.14537444933920704
2003,T_0414,Powiat świecki,0.26666666666666666
2003,T_0416,Powiat tucholski,0.18376068376068377
2003,T_2204,Powiat gdański,0.2574712643678161
2003,T_2205,Powiat kartuski,0.11494252873563218
2003,T_2210,Powiat nowodworski,0.3081395348837209
2003,T_2211,Powiat pucki,0.2076923076923077
2003,T_2215,Powiat wejherowski,0.23146067415730337
2003,T_2201,Powiat bytowski,0.2357142857142857
2003,T_2208,Powiat lęborski,0.31724137931034485
2003,T_2212,Powiat słupski,0.3601694915254237
2003,T_2263,Powiat m. Słupsk,0.4021505376344086
2003,T_2207,Powiat kwidzyński,0.3675799086757991
2003,T_2209,Powiat malborski,0.34935897435897434
2003,T_2213,Powiat starogardzki,0.20826446280991737
2003,T_2214,Powiat tczewski,0.23089983022071306
2003,T_2216,Powiat sztumski,0.2621951219512195
2003,T_2261,Powiat m. Gdańsk,0.3411255411255411
2003,T_2262,Powiat m. Gdynia,0.37259615384615385
2003,T_2264,Powiat m. Sopot,0.4131455399061033
2003,T_2202,Powiat chojnicki,0.1830188679245283
2003,T_2203,Powiat człuchowski,0.3028391167192429
2003,T_2206,Powiat kościerski,0.12106537530266344
2003,T_2802,Powiat braniewski,0.3094170403587444
2003,T_2803,Powiat działdowski,0.21148825065274152
2003,T_2804,Powiat elbląski,0.3204633204633205
2003,T_2807,Powiat iławski,0.28378378378378377
2003,T_2812,Powiat nowomiejski,0.15695067264573992
2003,T_2815,Powiat ostródzki,0.26936619718309857
2003,T_2861,Powiat m. Elbląg,0.46261682242990654
2003,T_2805,Powiat ełcki,0.2976190476190476
2003,T_2806,Powiat giżycki,0.39158576051779936
2003,T_2813,Powiat olecki,0.23497267759562843
2003,T_2816,Powiat piski,0.2849162011173184
2003,T_2818,Powiat gołdapski,0.30935251798561153
2003,T_2819,Powiat węgorzewski,0.3111111111111111
2003,T_2801,Powiat bartoszycki,0.2949852507374631
2003,T_2808,Powiat kętrzyński,0.27696793002915454
2003,T_2809,Powiat lidzbarski,0.20657276995305165
2003,T_2810,Powiat mrągowski,0.3049645390070922
2003,T_2811,Powiat nidzicki,0.17412935323383086
2003,T_2814,Powiat olsztyński,0.30590339892665475
2003,T_2817,Powiat szczycieński,0.2193877551020408
2003,T_2862,Powiat m. Olsztyn,0.33896260554885405
2003,T_1006,Powiat łódzki wschodni,0.24503311258278146
2003,T_1008,Powiat pabianicki,0.3386243386243386
2003,T_1020,Powiat zgierski,0.27509778357235987
2003,T_1021,Powiat brzeziński,0.17277486910994763
2003,T_1061,Powiat m. Łódź,0.399556663895816
2003,T_1001,Powiat bełchatowski,0.2302936630602782
2003,T_1007,Powiat opoczyński,0.14583333333333334
2003,T_1010,Powiat piotrkowski,0.13706563706563707
2003,T_1012,Powiat radomszczański,0.22154779969650987
2003,T_1016,Powiat tomaszowski,0.2819767441860465
2003,T_1062,Powiat m. Piotrków Trybunalski,0.30257510729613735
2003,T_1003,Powiat łaski,0.19213973799126638
2003,T_1009,Powiat pajęczański,0.1793103448275862
2003,T_1011,Powiat poddębicki,0.1919191919191919
2003,T_1014,Powiat sieradzki,0.20411392405063292
2003,T_1017,Powiat wieluński,0.16279069767441862
2003,T_1018,Powiat wieruszowski,0.15217391304347827
2003,T_1019,Powiat zduńskowolski,0.2473404255319149
2003,T_1002,Powiat kutnowski,0.2650375939849624
2003,T_1004,Powiat łęczycki,0.24555160142348753
2003,T_1005,Powiat łowicki,0.18820861678004536
2003,T_1013,Powiat rawski,0.17857142857142858
2003,T_1015,Powiat skierniewicki,0.11737089201877934
2003,T_1063,Powiat m. Skierniewice,0.3492063492063492
2003,T_2604,Powiat kielecki,0.1325187969924812
2003,T_2605,Powiat konecki,0.16536964980544747
2003,T_2607,Powiat ostrowiecki,0.3364632237871675
2003,T_2610,Powiat skarżyski,0.24813895781637718
2003,T_2611,Powiat starachowicki,0.22376237623762377
2003,T_2661,Powiat m. Kielce,0.2664835164835165
2003,T_2601,Powiat buski,0.22549019607843138
2003,T_2602,Powiat jędrzejowski,0.17699115044247787
2003,T_2603,Powiat kazimierski,0.2088607594936709
2003,T_2606,Powiat opatowski,0.2064516129032258
2003,T_2608,Powiat pińczowski,0.2590909090909091
2003,T_2609,Powiat sandomierski,0.18636363636363637
2003,T_2612,Powiat staszowski,0.16748768472906403
2003,T_2613,Powiat włoszczowski,0.16015625
2003,T_0601,Powiat bialski,0.17107309486780714
2003,T_0613,Powiat parczewski,0.2081447963800905
2003,T_0615,Powiat radzyński,0.16853932584269662
2003,T_0619,Powiat włodawski,0.301255230125523
2003,T_0661,Powiat m. Biała Podlaska,0.24561403508771928
2003,T_0602,Powiat biłgorajski,0.16775244299674266
2003,T_0603,Powiat chełmski,0.2584856396866841
2003,T_0604,Powiat hrubieszowski,0.28703703703703703
2003,T_0606,Powiat krasnostawski,0.25956284153005466
2003,T_0618,Powiat tomaszowski,0.2277992277992278
2003,T_0620,Powiat zamojski,0.19223985890652556
2003,T_0662,Powiat m. Chełm,0.3333333333333333
2003,T_0664,Powiat m. Zamość,0.26246719160104987
2003,T_0608,Powiat lubartowski,0.1673469387755102
2003,T_0609,Powiat lubelski,0.17385257301808066
2003,T_0610,Powiat łęczyński,0.2079207920792079
2003,T_0617,Powiat świdnicki,0.2733644859813084
2003,T_0663,Powiat m. Lublin,0.2859579306424105
2003,T_0605,Powiat janowski,0.11191335740072202
2003,T_0607,Powiat kraśnicki,0.21467889908256882
2003,T_0611,Powiat łukowski,0.14366197183098592
2003,T_0612,Powiat opolski,0.21529745042492918
2003,T_0614,Powiat puławski,0.2266244057052298
2003,T_0616,Powiat rycki,0.22538860103626943
2003,T_1801,Powiat bieszczadzki,0.31343283582089554
2003,T_1802,Powiat brzozowski,0.09158415841584158
2003,T_1805,Powiat jasielski,0.19047619047619047
2003,T_1807,Powiat krośnieński,0.14457831325301204
2003,T_1817,Powiat sanocki,0.32275132275132273
2003,T_1821,Powiat leski,0.20245398773006135
2003,T_1861,Powiat m. Krosno,0.2147887323943662
2003,T_1804,Powiat jarosławski,0.21804511278195488
2003,T_1809,Powiat lubaczowski,0.1935483870967742
2003,T_1813,Powiat przemyski,0.18548387096774194
2003,T_1814,Powiat przeworski,0.20588235294117646
2003,T_1862,Powiat m. Przemyśl,0.31398416886543534
2003,T_1806,Powiat kolbuszowski,0.14545454545454545
2003,T_1810,Powiat łańcucki,0.16169154228855723
2003,T_1815,Powiat ropczycko-sędziszowski,0.1525
2003,T_1816,Powiat rzeszowski,0.14057142857142857
2003,T_1819,Powiat strzyżowski,0.1786833855799373
2003,T_1863,Powiat m. Rzeszów,0.27849740932642486
2003,T_1803,Powiat dębicki,0.15796519410977242
2003,T_1808,Powiat leżajski,0.1737891737891738
2003,T_1811,Powiat mielecki,0.1760299625468165
2003,T_1812,Powiat niżański,0.16822429906542055
2003,T_1818,Powiat stalowowolski,0.2582322357019064
2003,T_1820,Powiat tarnobrzeski,0.19784172661870503
2003,T_1864,Powiat m. Tarnobrzeg,0.294478527607362
2003,T_2002,Powiat białostocki,0.2332859174964438
2003,T_2011,Powiat sokólski,0.21541950113378686
2003,T_2061,Powiat m. Białystok,0.3056576047024247
2003,T_2003,Powiat bielski,0.23322683706070288
2003,T_2005,Powiat hajnowski,0.3925619834710744
2003,T_2006,Powiat kolneński,0.12442396313364056
2003,T_2007,Powiat łomżyński,0.12027491408934708
2003,T_2010,Powiat siemiatycki,0.26556016597510373
2003,T_2013,Powiat wysokomazowiecki,0.12094395280235988
2003,T_2014,Powiat zambrowski,0.12840466926070038
2003,T_2062,Powiat m. Łomża,0.19653179190751446
2003,T_2001,Powiat augustowski,0.31761006289308175
2003,T_2004,Powiat grajewski,0.21223021582733814
2003,T_2008,Powiat moniecki,0.14427860696517414
2003,T_2009,Powiat sejneński,0.19148936170212766
2003,T_2012,Powiat suwalski,0.1827956989247312
2003,T_2063,Powiat m. Suwałki,0.33226837060702874
2003,T_1465,Powiat m. st. Warszawa,0.39795162882527146
2003,T_1408,Powiat legionowski,0.294238683127572
2003,T_1412,Powiat miński,0.16875871687587168
2003,T_1417,Powiat otwocki,0.25
2003,T_1434,Powiat wołomiński,0.20249520153550865
2003,T_1405,Powiat grodziski,0.3224181360201511
2003,T_1414,Powiat nowodworski,0.2693333333333333
2003,T_1418,Powiat piaseczyński,0.28355957767722473
2003,T_1421,Powiat pruszkowski,0.30062305295950154
2003,T_1432,Powiat warszawski zachodni,0.28805620608899296
2003,T_1402,Powiat ciechanowski,0.22137404580152673
2003,T_1413,Powiat mławski,0.1964735516372796
2003,T_1420,Powiat płoński,0.22007722007722008
2003,T_1424,Powiat pułtuski,0.13310580204778158
2003,T_1437,Powiat żuromiński,0.09777777777777778
2003,T_1411,Powiat makowski,0.18604651162790697
2003,T_1415,Powiat ostrołęcki,0.14492753623188406
2003,T_1416,Powiat ostrowski,0.13602015113350127
2003,T_1422,Powiat przasnyski,0.17277486910994763
2003,T_1435,Powiat wyszkowski,0.1561712846347607
2003,T_1461,Powiat m. Ostrołęka,0.19230769230769232
2003,T_1401,Powiat białobrzeski,0.14485981308411214
2003,T_1407,Powiat kozienicki,0.166189111747851
2003,T_1409,Powiat lipski,0.16279069767441862
2003,T_1423,Powiat przysuski,0.10548523206751055
2003,T_1425,Powiat radomski,0.1601423487544484
2003,T_1430,Powiat szydłowiecki,0.16593886462882096
2003,T_1436,Powiat zwoleński,0.13524590163934427
2003,T_1463,Powiat m. Radom,0.2377567140600316
2003,T_1404,Powiat gostyniński,0.2248995983935743
2003,T_1419,Powiat płocki,0.1657559198542805
2003,T_1427,Powiat sierpecki,0.18213058419243985
2003,T_1462,Powiat m. Płock,0.30529172320217096
2003,T_1403,Powiat garwoliński,0.1265625
2003,T_1410,Powiat łosicki,0.12195121951219512
2003,T_1426,Powiat siedlecki,0.1406926406926407
2003,T_1429,Powiat sokołowski,0.14739884393063585
2003,T_1433,Powiat węgrowski,0.17086834733893558
2003,T_1464,Powiat m. Siedlce,0.2425
2003,T_1406,Powiat grójecki,0.2109777015437393
2003,T_1428,Powiat sochaczewski,0.22244488977955912
2003,T_1438,Powiat żyrardowski,0.2864721485411141
2004,T_1201,Powiat bocheński,0.15763546798029557
2004,T_1206,Powiat krakowski,0.16982758620689656
2004,T_1208,Powiat miechowski,0.16487455197132617
2004,T_1209,Powiat myślenicki,0.12352941176470589
2004,T_1214,Powiat proszowicki,0.19909502262443438
2004,T_1219,Powiat wielicki,0.20784313725490197
2004,T_1261,Powiat m. Kraków,0.3086088769734882
2004,T_1205,Powiat gorlicki,0.16264090177133655
2004,T_1207,Powiat limanowski,0.07984293193717278
2004,T_1210,Powiat nowosądecki,0.12313104661389622
2004,T_1262,Powiat m. Nowy Sącz,0.21774193548387097
2004,T_1203,Powiat chrzanowski,0.23817292006525284
2004,T_1212,Powiat olkuski,0.21575342465753425
2004,T_1213,Powiat oświęcimski,0.2165680473372781
2004,T_1218,Powiat wadowicki,0.16805721096543505
2004,T_1202,Powiat brzeski,0.15625
2004,T_1204,Powiat dąbrowski,0.15614617940199335
2004,T_1216,Powiat tarnowski,0.12588116817724068
2004,T_1263,Powiat m. Tarnów,0.29132569558101473
2004,T_1211,Powiat nowotarski,0.1858974358974359
2004,T_1215,Powiat suski,0.14705882352941177
2004,T_1217,Powiat tatrzański,0.22935779816513763
2004,T_2402,Powiat bielski,0.2597911227154047
2004,T_2403,Powiat cieszyński,0.2578125
2004,T_2417,Powiat żywiecki,0.23725055432372505
2004,T_2461,Powiat m. Bielsko-Biała,0.3462857142857143
2004,T_2407,Powiat lubliniecki,0.3743455497382199
2004,T_2413,Powiat tarnogórski,0.2813852813852814
2004,T_2462,Powiat m. Bytom,0.4178168130489335
2004,T_2471,Powiat m. Piekary Śląskie,0.3357664233576642
2004,T_2404,Powiat częstochowski,0.19448698315467075
2004,T_2406,Powiat kłobucki,0.2086021505376344
2004,T_2409,Powiat myszkowski,0.27040816326530615
2004,T_2464,Powiat m. Częstochowa,0.3391768292682927
2004,T_2405,Powiat gliwicki,0.2921739130434783
2004,T_2466,Powiat m. Gliwice,0.38487584650112866
2004,T_2478,Powiat m. Zabrze,0.45384615384615384
2004,T_2463,Powiat m. Chorzów,0.37449392712550605
2004,T_2469,Powiat m. Katowice,0.3528212100611829
2004,T_2470,Powiat m. Mysłowice,0.3701657458563536
